file_path,url,sample_id,ground_truth_validity,qc_remark,qc_comment,Q1,Caste,Age
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_3df08eb7-c302-414d-a846-d80e2559a21c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_17-01-21_samples_QfJudJK8hG.mp4,3df08eb7-c302-414d-a846-d80e2559a21c,Valid,Q7 kept his own and respondent male but mentioned female,Not Doing it Properly,రోడ్లు,Rajaka,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_2d1f1e61-a9bf-43c0-90a0-299bd014c7d5.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_14-04-41_samples_wVqYrbStjl.mp4,2d1f1e61-a9bf-43c0-90a0-299bd014c7d5,Valid,correctly done,Correctly Done,కరెంట్,Rajaka,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_339855c0-ceb4-48a9-85b1-8f92bd183e39.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_14-14-37_samples_i0zXDI7Usz.mp4,339855c0-ceb4-48a9-85b1-8f92bd183e39,Valid,0,Correctly Done,రోడ్లు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_021911d8-b690-4fe5-a057-35c86618562f.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_14-14-56_samples_8iyzXugWjb.mp4,021911d8-b690-4fe5-a057-35c86618562f,Valid,Q1 they said all issues,Correctly Done,కరెంట్,Rajaka,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_3a18da6e-5911-4896-894c-29f0cab77f2f.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-11-21_samples_7KtS9HfT73.mp4,3a18da6e-5911-4896-894c-29f0cab77f2f,Not Valid,fake/empty audio,Fake Audio/Empty Audio,త్రాగునీరు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_e7232588-8bb3-4134-b746-ef6cbbd1ec95.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_13-26-11_samples_4cCwiZOqN1.mp4,e7232588-8bb3-4134-b746-ef6cbbd1ec95,Not Valid,fake audio/empty audio,Fake Audio/Empty Audio,రోడ్లు,Yadava,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_02baed90-9372-41db-b7ee-723256d1bee1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_14-24-59_samples_AAZvwW57Ms.mp4,02baed90-9372-41db-b7ee-723256d1bee1,Valid,correctly done,Correctly Done,కరెంట్,Yadava,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f3151800-fa60-412d-9e1a-9f8a2ad765ae.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-13-23_samples_ye35kFTOWL.mp4,f3151800-fa60-412d-9e1a-9f8a2ad765ae,Valid,"Q7 explaining the options ,Q9 kept his own",Not Doing it Properly,డ్రైనేజి,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_96b31f27-2aa4-4cdf-9ec5-37b94edef53a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-36-42_samples_eAJdDjkk00.mp4,96b31f27-2aa4-4cdf-9ec5-37b94edef53a,Valid,"Q1,Q16,17 kept his own",Not Doing it Properly,కరెంట్,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d3ce8dda-68ff-453b-9484-12930491b5cb.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_14-30-18_samples_irWdyUoxLW.mp4,d3ce8dda-68ff-453b-9484-12930491b5cb,Valid,No Remarks,Correctly Done,డ్రైనేజి,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_663f8847-74d8-44e0-ae87-d31d6b4cfc8d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_14-45-30_samples_nWB8jMk5hr.mp4,663f8847-74d8-44e0-ae87-d31d6b4cfc8d,Valid,No remarks,Correctly Done,కరెంట్,Padmasali/Devanga,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_9c7b6e8d-8e8f-4495-befb-32ad27ab1081.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_13-07-45_samples_U4kmKWxiP0.mp4,9c7b6e8d-8e8f-4495-befb-32ad27ab1081,Not Valid,Kept all options on his own,Fake Audio/Empty Audio,రోడ్లు,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_266b585b-cd22-48ca-b03c-f8ca84c86a8e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_14-53-50_samples_TkvmaIsXJN.mp4,266b585b-cd22-48ca-b03c-f8ca84c86a8e,Valid,No Remarks,Correctly Done,కరెంట్,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5573ac78-b3ba-49db-bde8-8b25a6e874a6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-18-49_samples_NldppabeBt.mp4,5573ac78-b3ba-49db-bde8-8b25a6e874a6,Valid,"wrong caste - yerukula, didn't ask Q2,3,5",Not Doing it Properly,డ్రైనేజి,Mala,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f4563090-1486-4d10-a7f0-1b14dab77704.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-00-01_samples_4a1uCM4P0e.mp4,f4563090-1486-4d10-a7f0-1b14dab77704,Valid,"Caste- Kamma,",Correctly Done,డ్రైనేజి,Kshatriya/Rajulu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_53928585-9f68-4f94-8831-9ffc2e8826b2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-05-29_samples_SVJZitXysw.mp4,53928585-9f68-4f94-8831-9ffc2e8826b2,Valid,Correctly Done,Correctly Done,రోడ్లు,Settibalija,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_3054a86a-edd4-4f82-830f-0b5276920139.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_14-14-37_samples_XIdRBNnRKF.mp4,3054a86a-edd4-4f82-830f-0b5276920139,Valid,0,Correctly Done,రోడ్లు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9c9d91f0-eeea-4682-b065-f6cfdcc83511.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-41-28_samples_g7XfOfwhV4.mp4,9c9d91f0-eeea-4682-b065-f6cfdcc83511,Valid,All options entered on his own,Not Doing It Properly,త్రాగునీరు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_a7ce2c78-71e9-49ff-b48e-456e739083fe.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_17-05-29_samples_6MM6E7UKDy.mp4,a7ce2c78-71e9-49ff-b48e-456e739083fe,Not Valid,fake/empty audio,Fake Audio/Empty Audio,త్రాగునీరు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_51164078-61c3-4b5e-9768-d5399623f86d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_17-51-50_samples_Am2F9xVOXw.mp4,51164078-61c3-4b5e-9768-d5399623f86d,Valid,Q6 entered on his own,Not Doing it Properly,కరెంట్,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a724ab57-d0b7-4539-a24a-9825a2a3ec8a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-43-30_samples_zoxLFol0bZ.mp4,a724ab57-d0b7-4539-a24a-9825a2a3ec8a,Valid,0,Correctly Done,త్రాగునీరు,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d0b1d62b-6197-4910-bec3-d65787d18f18.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-43-30_samples_h46o2BS142.mp4,d0b1d62b-6197-4910-bec3-d65787d18f18,Valid,0,Correctly Done,త్రాగునీరు,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_7a4efe7c-5e32-41a8-9411-da945d79e9f5.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-28-30_samples_qjFXYYrFC7.mp4,7a4efe7c-5e32-41a8-9411-da945d79e9f5,Not Valid,fake/empty audio,Fake Audio/Empty Audio,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_326d1a8d-b2ed-4f54-9aee-2a97ddee9cde.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_13-35-13_samples_6982vXw8Tw.mp4,326d1a8d-b2ed-4f54-9aee-2a97ddee9cde,Valid,Q9 kept his own and asking questions very fast,Not Doing it Properly,కరెంట్,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_340dcf05-8c7c-4750-9f5e-2fd8fbe9794c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-58-35_samples_sGVMYKsVcK.mp4,340dcf05-8c7c-4750-9f5e-2fd8fbe9794c,Valid,"Q5,7,9,10 kept his own",Not Doing it Properly,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9e826bca-207e-488c-8c21-fc16c412efbe.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-46-41_samples_a8XZwNBLca.mp4,9e826bca-207e-488c-8c21-fc16c412efbe,Valid,correctly done,Correctly Done,డ్రైనేజి,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_ec68fc42-0e92-4af8-80a6-b1315324c327.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-46-32_samples_xdgsNu7nbI.mp4,ec68fc42-0e92-4af8-80a6-b1315324c327,Valid,Q1-No issues,Correctly Done,కరెంట్,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_3eeedec8-1f5e-4f67-9cb7-dd439f409edb.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-49-32_samples_aURuaNDaIi.mp4,3eeedec8-1f5e-4f67-9cb7-dd439f409edb,Valid,Correctly done,Correctly Done,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_2f35d7dd-fcd3-4923-9a1e-bef48e9404a0.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-54-13_samples_DLOx9BxGFw.mp4,2f35d7dd-fcd3-4923-9a1e-bef48e9404a0,Valid,No Remarks,Correctly Done,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_991f8f84-bbd8-4b0c-a9da-86fc157460f1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_12-35-52_samples_1ZtPdBg9Tr.mp4,991f8f84-bbd8-4b0c-a9da-86fc157460f1,Valid,"Q1,9,10 kept on his own",Not Doing it Properly,కరెంట్,Rajaka,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_06cf4db5-2e04-4596-83ff-a86f06687236.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_13-45-44_samples_erUR6AJSjR.mp4,06cf4db5-2e04-4596-83ff-a86f06687236,Valid,"Didn't ask caste, Gender kept on his own and didn't ask phone number",Not Doing it Properly,కరెంట్,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_5a77d223-4139-42ca-bc3c-3cae0b949c40.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-30-38_samples_9W9HsHsVF8.mp4,5a77d223-4139-42ca-bc3c-3cae0b949c40,Not Valid,all options entered on his own,Fake Audio/Empty Audio,త్రాగునీరు,Kshatriya/Rajulu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_997bbfc8-e522-435f-bf7c-3c353fa1fec5.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_13-43-00_samples_yRzm52GLtX.mp4,997bbfc8-e522-435f-bf7c-3c353fa1fec5,Valid,respondent male but mentioned female,Not Doing it Properly,డ్రైనేజి,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_8e934083-09a8-44ee-b577-2a8771cf4953.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-56-02_samples_XgL9lCO01E.mp4,8e934083-09a8-44ee-b577-2a8771cf4953,Valid,Correctly Done,Correctly Done,కరెంట్,Padmasali/Devanga,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_356b1625-0e6b-433d-8a4e-ca6d4b00470e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-59-43_samples_ORkA5kfhOA.mp4,356b1625-0e6b-433d-8a4e-ca6d4b00470e,Valid,correctly done,Correctly Done,రోడ్లు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_7ac22075-ca63-40fa-93d8-0a8ab610784b.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-48-33_samples_nT3yZ94s4n.mp4,7ac22075-ca63-40fa-93d8-0a8ab610784b,Not Valid,fake/empty audio,Fake Audio/Empty Audio,త్రాగునీరు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_095ecfb5-5a09-4217-ae9e-283511c72740.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-59-43_samples_PjpDKfYjwB.mp4,095ecfb5-5a09-4217-ae9e-283511c72740,Valid,0,Correctly Done,రోడ్లు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_37532404-c19d-49d0-89ed-8e3f1b2b5ac4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-59-43_samples_NhT99ju4qs.mp4,37532404-c19d-49d0-89ed-8e3f1b2b5ac4,Valid,0,Correctly Done,రోడ్లు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e2e8a58a-0819-4e20-9262-f5f0adcc060a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-03-17_samples_CLdveXrPC5.mp4,e2e8a58a-0819-4e20-9262-f5f0adcc060a,Valid,correctly done,Correctly Done,కరెంట్,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_436750c6-393b-4b5e-b0a8-588d54452872.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-03-17_samples_oqfks0hWri.mp4,436750c6-393b-4b5e-b0a8-588d54452872,Valid,0,Correctly Done,కరెంట్,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_791289d5-592f-4845-95bc-f09b0ae8cad2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_15-34-28_samples_40qjYmk4PU.mp4,791289d5-592f-4845-95bc-f09b0ae8cad2,Valid,Q5 kept his own,Not Doing it Properly,డ్రైనేజి,Agnikulakshatriya,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_0c18a3c7-9361-485b-886c-a3dab6064d1e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_14-49-03_samples_YL7mB000KP.mp4,0c18a3c7-9361-485b-886c-a3dab6064d1e,Not Valid,fake audio/empty audio,Fake Audio/Empty Audio,త్రాగునీరు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_30d5ccd7-ad6b-4057-bc08-757e009a6947.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-03-17_samples_9WHzgC8Rf3.mp4,30d5ccd7-ad6b-4057-bc08-757e009a6947,Valid,0,Correctly Done,కరెంట్,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_64f9f672-dbc5-4ae7-9715-b336371715ca.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-22-45_samples_1kZkFIUpIH.mp4,64f9f672-dbc5-4ae7-9715-b336371715ca,Valid,fake/empty audio,Not Doing It Properly,త్రాగునీరు,Mala,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f7d9778a-cb1b-4264-89db-eb5fc4a1f27d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-08-35_samples_IZ9n0AmEAj.mp4,f7d9778a-cb1b-4264-89db-eb5fc4a1f27d,Valid,No Remarks,Correctly Done,కరెంట్,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f5ee3614-7a5e-48fb-872d-60f6e650eb80.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-13-44_samples_10LriwaQf5.mp4,f5ee3614-7a5e-48fb-872d-60f6e650eb80,Valid,Correctly Done,Correctly Done,డ్రైనేజి,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_90e999c4-b17c-450e-884a-4a26aeb6f11d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-13-23_samples_KYEJF5S3Bk.mp4,90e999c4-b17c-450e-884a-4a26aeb6f11d,Valid,0,Correctly Done,డ్రైనేజి,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_8135ae38-45ad-453e-84f5-2058ef057b4e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-13-23_samples_8yhvZpAPBr.mp4,8135ae38-45ad-453e-84f5-2058ef057b4e,Valid,0,Correctly Done,డ్రైనేజి,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c087983a-da55-48dd-bf84-f08074127715.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-17-44_samples_R7Xfsk8ZEK.mp4,c087983a-da55-48dd-bf84-f08074127715,Valid,Sample is taken from male but mentioned as female,Correctly Done,కరెంట్,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_0496e09c-a596-4ec5-aec4-c7ece06edcc1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_13-58-36_samples_PWZCeb1RgF.mp4,0496e09c-a596-4ec5-aec4-c7ece06edcc1,Valid,Q1 kept his own and respondent male but mentioned female,Not Doing it Properly,కరెంట్,Yadava,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_66414b27-5599-471c-ba5b-cd44e6e76b59.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-28-45_samples_RT58RIKp9r.mp4,66414b27-5599-471c-ba5b-cd44e6e76b59,Valid,correctly done,Correctly Done,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b8efd62c-65c3-4fd4-b556-622be301d99c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-23-11_samples_wthnfDnuAT.mp4,b8efd62c-65c3-4fd4-b556-622be301d99c,Valid,Didn't ask his caste,Correctly Done,త్రాగునీరు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_87881bac-c3da-48bf-8ce2-0c49e90af0e4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-51-54_samples_FNpYw0XlP3.mp4,87881bac-c3da-48bf-8ce2-0c49e90af0e4,Not Valid,fake/empty audio,Fake Audio/Empty Audio,డ్రైనేజి,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_4caa5558-ad2e-4384-8d51-9b8a0874ceb2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-33-57_samples_yW0WKJtg94.mp4,4caa5558-ad2e-4384-8d51-9b8a0874ceb2,Valid,correctly done,Correctly Done,కరెంట్,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_16f9d79b-afea-4a20-9b54-81b28edd6ed2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_10-36-31_samples_wIhVjdK0Xs.mp4,16f9d79b-afea-4a20-9b54-81b28edd6ed2,Not Valid,Fake sample entered on his own,Fake Audio/Empty Audio,రోడ్లు,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_8466e21a-b991-4ed1-99a2-37875ef93353.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_10-45-49_samples_nJpfnUm3d3.mp4,8466e21a-b991-4ed1-99a2-37875ef93353,Not Valid,Enetring on his own,Fake Audio/Empty Audio,రోడ్లు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5d155a02-2383-4fdc-a175-d195576a0419.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-33-14_samples_c7uwJghGs0.mp4,5d155a02-2383-4fdc-a175-d195576a0419,Valid,Correctly Done,Correctly Done,త్రాగునీరు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a4d92d21-a525-4371-9c8c-a024616f008a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-51-31_samples_jywsCXOiQy.mp4,a4d92d21-a525-4371-9c8c-a024616f008a,Valid,Correctly Done,Correctly Done,కరెంట్,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1798b4bb-5b40-4169-ba62-c0a2adb65abc.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_16-58-49_samples_1gAFj7wpWE.mp4,1798b4bb-5b40-4169-ba62-c0a2adb65abc,Valid,correctly done,Correctly Done,కరెంట్,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_ce13444d-0ddc-4e61-9a9e-7041d3fbe44d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_17-04-08_samples_pUwMV6riVN.mp4,ce13444d-0ddc-4e61-9a9e-7041d3fbe44d,Valid,Wrong Gender entered,Correctly Done,రోడ్లు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_76ba4cde-931e-4d53-a985-1923537cfe1d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-22_11-00-36_samples_CKrY43B5Bb.mp4,76ba4cde-931e-4d53-a985-1923537cfe1d,Valid,"Didn't asked caste, Q6 Kept on his own, Q9 response was inaudible, Q12 to Q14,Q17 didn't asked quesions",Correctly Done,రోడ్లు,Kapu,60+
